note_id,unit_id,campaign_id
644f7e59000000001300a680,589641338,186061996
6450dd100000000013005320,589641338,186061996
6450dffa0000000027012a1c,589641338,186061996
6450d8cc000000000800eb4f,589641338,186061996
6450de99000000000800ca13,589641338,186061996
6455c62d0000000013014278,589641338,186061996
6454a4bd000000001303e5db,589641338,186061996
645779d5000000001303d263,589641338,186061996
645a11220000000013003af8,589641338,186061996
64588e73000000001300decc,589641338,186061996
645b300d000000001301798d,589641338,186061996
6461a304000000001300f651,589641338,186061996
645cbbc700000000120334c8,589641338,186061996
6464302100000000070383dd,589641338,186061996
64657c3d000000001203eabb,589641338,186061996
6466c7f300000000070389d3,589641338,186061996
64675840000000000800d406,589641338,186061996
646758af0000000014025a64,589641338,186061996
646b01e00000000013034628,589641338,186061996
646b2d4a000000001300b272,589641338,186061996
646c2d91000000002702afba,589641338,186061996
646c23ce0000000007038b2f,589641338,186061996
646c6004000000001203dd1b,589641338,186061996
646c643a000000000800f227,589641338,186061996
646dae200000000013032917,589641338,186061996
646c60f000000000130174c4,589641338,186061996
646eb44c00000000140258c6,589641338,186061996
646edd61000000002702a458,589641338,186061996
64704ff40000000012031bca,589641338,186061996
646f225a000000000800cbe0,589641338,186061996
6472c4870000000013013e9c,589641338,186061996
6471b8940000000012031833,589641338,186061996
6470abf2000000000800c4a1,589641338,186061996
64a541df000000001e0103e9,589585762,186066755
64a630450000000035008d81,589585762,186066755
64a68278000000002f024cde,589585762,186066755
64a9411d000000001e01967e,589585762,186066755
64a90af7000000001a013f19,589585762,186066755
64a94586000000003100a9aa,589585762,186066755
64ab6832000000003102de79,589585762,186066755
64abc35b000000001c00c94a,589585762,186066755
64ad3f390000000034016f7d,589585762,186066755
64ad47b4000000002b038a25,589585762,186066755
64b2653e000000002b03e74b,589585762,186066755
64b6549d000000002b03bf99,589585762,186066755
64b678fb000000001c019fa6,589585762,186066755
64b67576000000002301e38c,589585762,186066755
64b751b5000000002f026c7b,589585762,186066755
64b66eff000000001a013bfe,589585762,186066755
64b7c99d000000001c00c6cc,589585762,186066755
64b899df000000002f0244a1,589585762,186066755
64b8a1eb000000000800fa47,589585762,186066755
64b892600000000031009d5a,589585762,186066755
64b9f4ed000000000c035a58,589585762,186066755
64ba491e000000000103ebcf,589585762,186066755
64ba4c88000000001701b408,589585762,186066755
64ba539c000000000b02ac7e,589585762,186066755
64ba568e000000000b02886d,589585762,186066755
64ba580c0000000012019fd1,589585762,186066755
64bc98a9000000000c0375c7,589585762,186066755
64bcd8d2000000000a019b20,589585762,186066755
64bcccad000000000800e380,589585762,186066755
64bde94e000000000103d0c5,589585762,186066755
64be2a48000000001201c5db,589585762,186066755
64be221f000000000103e4a1,589585762,186066755
64be3839000000000b028a7e,589585762,186066755
64be32ec000000000c03608e,589585762,186066755
64be3f380000000010033e63,589585762,186066755
64bf2f71000000000c0372cc,589585762,186066755
64bf2af70000000017019af4,589585762,186066755
64bf2f07000000000103f152,589585762,186066755
64bfa9d2000000000b02a2e0,589585762,186066755
64bfa29d000000000a0186f9,589585762,186066755
64bfa6cf000000001201991b,589585762,186066755
64c465a5000000000b02ad7b,589585762,186066755
64c463d5000000000b029372,589585762,186066755
64c51b7a000000000c03404a,589585762,186066755
64c5c5c9000000000800cb2f,589585762,186066755
64c5f86e000000000a0180c0,589585762,186066755
64c642ae000000000800d6ec,589585762,186066755
64c723e4000000000103f8cc,589585762,186066755
64c73536000000000b02bd76,589585762,186066755
64c72ad2000000000a01af2e,589585762,186066755
64ca162b000000001700db76,589585762,186066755
64cb0494000000000800d733,589585762,186066755
64cb70bc0000000017019318,589585762,186066755
64cb7bf6000000000800f6ca,589585762,186066755
64cc6c44000000000c03722e,589585762,186066755
64cc6b3400000000120198ea,589585762,186066755
64cdaa51000000001201dd5d,589585762,186066755
64cdbfa3000000001201d59a,589585762,186066755
64cf1717000000000b02a9fc,589585762,186066755
64cf61180000000010031cfe,589585762,186066755
64cf7626000000000a018834,589585762,186066755
64d05e36000000001701aff7,589585762,186066755
64d06925000000000800d4a3,589585762,186066755
64d0d4f1000000000800ed09,589585762,186066755
64d1b010000000000c0362b6,589585762,186066755
64d20ebb000000001201a162,589585762,186066755
64d25f39000000001701bff5,589585762,186066755
64d30654000000000800d90b,589585762,186066755
64d34a70000000000c037709,589585762,186066755
